review,rating,sentiment
verifikasi berhasil dan tidak menunggu lama untuk prosesnya saran bagi netizen yang kasih bintang hanya karena alasan verifikasi lama biasakanlah antri guys ketika proses verifikasi ada no antrian tunggu no antriannya sampai anda di hubungi jangan tekan keluar dulu sebelum dihubungi prosesnya cepat kok begitu data sudah valid semua ya langsung sukses pendaftarannya oiya dalam proses pengajuan verifikasi usahakan di hari dan jam kerja ya terima kasih,5,positive
saya suka line bank banyak promo dan rewardnya semoga line bank semakin meningkatkan kualitas layanan dan fitur terbarunya btw saya suka desain kartunya terimakasih line bank,5,positive
maaf saya tidak pernah melakukan daftar akun ataupun registrasi tapi kenapa saya mendapat notifikasi di sms bahwa saya berhasil mengaktifkan kartu debit tapi saya sama sekali tidak melakukan nya dan ada notifikasi transfer 🙏mohon penjelasan nya saya tidak tau menau,5,positive
call centernya jelek sekali cara penanganan nya bgt juga dengan cara verifikasi nya trus kalo itanya perwakilan banknya dimana juga tdk jelas heee bank odong,1,negative
untuk berfoto susah kagak kaya aplikasi sebelh mudah cepat dan aman di gunakan link bank susah untuk pendaftaran tolong di perbaiki🙏🙏🙏,1,negative
saya ini pulsa telkomsel di apk transaksi sudah berhasil tapi pulsanya belum masuk tolong developernya dicari bug apknya soalnya ini online perbankan bayak yg mencari celah kelemahan apk ini trimahkasih,5,positive
mau login dipersulit sms otp udah email otp udah foto ktp udah sandi login udah pin udah proses login sepanjang itu akhirnya pengguna tidak ditemukan padahal bank lain cman login pake no atm sama otp udah bisa ini dipersulit akhirnya gagal,1,negative
aplikasi bank digital payah ga jelas dodol masa buka rekening gagal mulu krn data sy tdk sesuai dukcapil sdgkan saya buka rekening bank digital lain neo seabank dll bisa bisa aja tuhpayah,1,negative
apaaan tw cape isi data tp g ad hasil mudah isi data mudah juga tolak alasan limit kredit tidk sesuai data smua dh benar sesuai tp blm ad mnit tolak bkin kartu aaja udh hampr bln ga sampe,2,negative
kartu debitnya udh datengtp di aplikasi tulisan nya msh mencetaktrus gmna cara aktivasi nya haduh tolong di benerin aplikasi nya min,1,negative
promo cashback nasabah barunya ternyata boongan udah nabung dan depo sesuai syarateh hari lebih ga ada cashback yg masuk promo ga jelas,1,negative
ini aplikasi gak jelas atau gimana yah orang mau buka tabungankode otp di kirim ke email terus ada kode otp eh di copy paste malah kode yang anda masukan salah melulu 😂😂 aduuuuhline bagaimana sih aplikasi ini benar atau gak jelas ya pendaftaran aja kayak gini gimana kalau ada duit di rekeningnya ya tolong di perbaikidunk orang mau nabung sekalian mau pinjamanjadi gak bisa dan raguragu nih terima kasih,1,negative
sebenarnya saya suka banget sama line bank tapi ya allah mau login lagi ke apk karna hp abis ke restart susah banget ya allah dahall pin transaksi saya udah benar koo katanya pin salah mau ganti pin ya gitu ribett nya sampe email saya full kode otp tapi blm bisa masuk aplikasi nya,2,negative
otp sdh betul persis dibilang salah sistem nya error gk bs pake masukin pin password diacak acak angkanya ada simbol beruangnya aplikasi teraneh terumit yg saya pakai jadi gk bs login gara mslh sepele diulang diacak sistem gak apk gak recommended di telepon cs disuruh datang ke cabang trdekat ribet amat nih aplikasi salah masukin pin aja sebegitu ribetnya padahal data sdh valid semua makanya rating jelek nih apk tidak memberi kemudahan nasabah sekelas bank besar aja gk spt ini,1,negative
verifikasi cepat banyak promo dan bonus apalagi pemberian kartu debit yang ikonikjadi kartu debit favorit tingkatkan lagi fiturnya,4,positive
min mohon aplikasi line bank ini kenapa mau foto ktp malah nge blank putih padahal di hp saya kamera lancar aja padahal sudah dizinkan akses kamera nggak ada kendala di hp saya pada kamera mohon diperbaiki,1,negative
daftar kurang cepat walau verif ektp sudah jelas masih tetap disuruh untuk foto lagi dan konfirmasi juga mandeg sampai situ dan muncul dialog sistem sibuk,1,negative
laporan pengaduan ga bisa di cek sama sekali kudu bulak balik ke bank dan jawabannya pun ga membuahkan hasil yg memuaskan padahal udh pake lumayan lama cuma kecewa tarik tunai uang ga keluar bikin laporan ke cs suruh nunggu ke bank di bilang paling lama hari udh balik lagi tapi ga ada progresnya sama sekali,1,negative
update saya telpon gak ada solusi disuruh ke kcp minta tutup rekeening aja gak dikasih dari callcenternyadisini dibalesin tpi diemail gak ada dibalesin aneh ini bank ah sebelumnya mw reset password gagal mulu padahal validasinya uda benar smua entah ada kesalahan apa wa ccnya disuruh kekantor cabang dikantor cabang malah ditolak disuruh hubungi callcenter aja not recomended lah aplikasinya ampas kcpnya gak bisa bantuin,1,negative
hallo admaku udh pernah log in dan kebetulan log out juga tapi aku selalu dapat notif email line bankdan nyoba buat install lagi apk line ternyata susah sekali untuk install tolong pencerahannya,5,positive
pas udah beres video call sukses terverifikasi disuruh ganti kata sandi baru dan udah di stel ulang dgn yg baru tapi knp jadi gabisa masuk melulu terussan ada jawaban tidak wajar saat masukin kata sandinya,1,negative
kak ini kenapa akun aku udh dari tanggal smpe skrng gak bisa dibuka selalu ada tulisanterjadi kendala teknis layanan sementarasilahkan coba lagi nanti udh hubungi cs tapi masih kurang informasi nya keburu habis pulsa nya mohon infonya,3,neutral
coba dong bos bisa kirim kartu keluar jawa mau bikin kartu debit kesumsel ini tapi fiturnya masih hanya dipulau jawa engga papa kena biar ongkir yang penting kartu sampai kalo sudah ada fitur kartu debit bisa dikirim dipulau jawa rate naik langsung ini ka susah transaksi kalo tidak ada kartu banyak kali kena adm kalo mau tarik tunai ke mercank link bank atau conter bank kalo ada kartu bisa narik sendiri ke atm,3,neutral
apl aneh dan team juga aneh data saya sudah lengkap dan benar dari awal pendaftaran ribet nya minta ampun eeh sudah terdaftar malahan ditolak awas data saya hapus dan jangan disalahkan gunakan kalo nanti di kemudian hari ada hal yg tidak saya inginkan saya tidak bertanggung jawab dan saya uninstal apl ini apl yg paling ribet yg ada di indonesia ini,1,negative
kartu debit sudah di terima ketika ingin melakukan aktivitasi kartunya statusnya masih pencetakan aja haduh status dan kenyataan tidak di sikron harap di perbaiki jangan sampai berurusan dengan cs yg bertele tele itu ya,1,negative
pengalaman awal oke kesininya kok makin gak transparan saya masukin card ke dana dan gojek refund uang terpotong untuk kebutuhan verifikasi dah hampir hari belum masuk juga padahal di dana dan gojeknya sudah dinyatakan berhasil refund sejak awal beda dengan bank lain saat itu juga uang refund nya masuk mau bantuan susah hanya tersedia call langsung gak ada chat meskipun yg terpotong hanya rb dana dan rb gojek tapi ini menyangkut kejujuran bank,1,negative
bagus saya suka tapi update mulu ga ada yg baru dari fiturnya tiap update saran nih bisa ditambah free biaya adminnya tiap update kalo gitu ga masalah tiap update kali dlm sebulan,3,neutral
awalnya saya ragu akhirnya saya coba buka rekening line bank setoran awal msuk dan transaksi x utk pembelian pulsa dan yg nya saya diamin aja sekitar mguan dan akhirnya reword masuk saldo jd bertambah mnjadi,5,positive
pelayanannya mantap kemarin abis transaksi online luar negri transaksi gagal tapi saldo terpotong saya ajukan pelaporan ke pihak line bank via online langsung direspon cepat dan langsung di urus ke luar negri estimasi dari pihak line bank hari selesai namun kenyataannya cuma hari jam kerja saldo saya kembali lagi mantap pihak line bank cepat tanggap semoga kedepannya makin maju lagi pelayanannya dan makin banyak cabangnya di indonesia bintang pokoknya,5,positive
ko saya mau daftar buka tabungan keterangannya gambar tidak dapat digunakan ya pdahal udah jelas foto ektpnya udah berkali foto mau nyoba pakai tadinya tapi dipersulit jadi gajadi deh,1,negative
mau saranin aja buat verifikasi kyknya di jadwal aja deh jangan rebutan gini saya klik trs trs an ttp aja server sibuk lebih baik nanti di jadwalin misalnya akun ini hari apa jam brapa gt kalau kyk gini mah ya rebutan trs ga beres beres,3,neutral
nga akan percaya aku sama bank ini apalagi simpan uang diline lihat aja dari fitur apk yang lain di line line keep ludes memorinya entah gmna bisa keriset fitur voom line today open chat dihapus semua fiturnya di line nga bisa backup games favorite berbayar sudah ngilang nga bertanggung jawab nga mikir perasaan jangan jangan klo pke apk bank ini plin plan lagi perusaahannyaterlalu pilih negarabanyak dirugikan dan kecurangan,1,negative
dulu sih saya cuman iseng daftar line bank ini karena dapat saldo gratis ehh setelah saya coba fiturfitur nya ternyata bagus jadi dipake untuk transaksi sampai sekarang😊,5,positive
aplikasi gampang digunakan sangat amat nyaman fitur bagus apalagi gratis tf kl ke semua bank i love that,5,positive
aplikasi lol bego lol masak mau login ke apl ny gk bisa habis tu di suruh periksa koneksi lol jelas koneksi ku kuat gk lelet bikin kesel aj jangan nantik gara gini kepercayaan orng hilang,1,negative
sering error dan pernah dulu gagal transfer saldo udah kepotong tpi gk masuk ke rekening tujuan setiap jam pasti ada aja perbaikan sistem lah error lah,1,negative
daftar cepet proses cepet persyaratan promo udh kelar semua tapi cashbacknya belum dapet notif bakal dapet cashback jga ga ada kartunya apalagi belum dateng juga🌝 gimana iniiiii,4,positive
katanya aplikasi nya bagus mudah cair tapi sayang saya sangat kecewa pengajuan saya d tolak mentah mentah tolong ya hapus data saya jangan sampe disalah gunakan,4,positive
kecewa kartu debit sudah sampe ga bisa cek limit mau quick atau kta ga bsa nipulah kcwa bngt asli,1,negative
top bgt dah gampang bangetufah gitu free biaya admin setiap transfer ke beda bank ya walaupun masih terbatas untuk mesin atm nya dan pilihan pembayaran juma masih terbatastapi semoga bisa nambah kedepannya,5,positive
wkwk udah gak gratis tarik tunai kena selamat atas kebodohan kebijakan tarik tunai kalian auto rating bintang dan uninstal good bye line bank,1,negative
bingung d klik buat tabungan tapi gk ad arahan apa pun sedang kan limit ud ad jttapi harus buat tabungan tapi knpa di klik untuk buat tabungan gk ad arahansmpai limit jga hangus,4,positive
kesel sidari tadi mau daftar gak bisapadahal nomor sudah benar tapi kode otp gak dikirim jugasudah coba masuk kali gak bisa semua,5,positive
sesuai janji saya kalo dah berhasil buka rekening akan saya tambahkan bintangnya apk line bank terbaik 👍💯 reward yang fantastik dan juga terbukti membayar lebih penting tanpa potongan jaya terus line bank,5,positive
mohon bantuannya saldo saya dimenu utama masih ada tapi pas mau di ambiltf gk bisa malah nominalnya rp padahal jelas benar di menu utama masih ada mohon bantuannya 🙏,1,negative
masa iya kurir dari line bank gamau nganter kerumah saya wkwk malah minta saya yang jemput kartu nya kata kurirnya dititipin orang aja yaudah terserah👎 pelayanannya aja buruk gini apalagi yang lainnya kecewa sih dan ga akan pakai line bankmending pake yang sebelah udah fiturnya baguspelayanan juga bagusrewardnya juga ada ga kayak aplikasi ini rewardnya palsu,1,negative
simpel ga begitu ribet tapi setiap kali buka aplikasi layar hanphone mendadak terang sekejab apa karena untuk memunculkan in display fingerprint,4,positive
pengiriman kartu debit lama saya mengajukan tgl bulan agustus di cetak tgl bulan agustus sampai saat ini kartu debit sedeng pecetakan terus sedangkan punya temen saya aktifasi tgl bulan agustus kartu sudah diterima pada tgl september tolong diperhatikan kembali pelayanan untuk nasabah nya terimakasih,1,negative
cobak sistemnya kayak dulu lagi walau rekening tidak aktiv atau tidak ada transaksi sampai bulan berturut tidak ada biaya dormain pasti mantap,3,neutral
aplikasi ini tidak bermanfaat untuk masyarakat yg sedang membutuhkan pinjaman dana dan aplikasi ini tidak sesuai dengan iklan nya hari ini saya selesai mengisi data untuk pengajuan pinjaman tetapi langsung ditolak dengan cepat,1,negative
tolong perbaiki dalam aplikasi line bak terdapat malwer saya sudah coba scen dengan aplikasi anti virus yang berbayar semua menyatakan bahwa aplikasi seabank berbahaya terdapat malwer tapi beda cerita klaw kita scen dengan anti virus yg geratiasn mungkin tidak akan terdeteksi,1,negative
untuk login susah banget harus masukin foto ktp verifikasi email kode otp atau sejenis nya berkali kali malah gagal dan keluar terus aplikasi ter aneh yang pernah saya temui,1,negative
pelayananya bagus saya sukatapi kenapa gak bisa kartu debitnya gak bisa dikirim ke wilayah lomboktolong di perluas orang yg di luar pulau jawa jugak mau buat atm kartu debit linebanksaya kasih bintang dulu nanti kalok bisa kartu debitnya di kirim luar pulau jawa ususnya lombok nanti ku kasih bintang bila perlu kalok ada bintang itu yg sy kasihini keritikan sy agar app linebank makin berkembang dan berjaya,2,negative
fitur nya bagus cuma masalah kartu debit pengiriman nya lama dan ketika udah di kirim malah ke orang lain,1,negative
gmn sech mw buka rekening susahterus mw pengajuan pinjaman juga ga bisaaplikasi nya bener jelekmohon hapus data sayasaya ga bertanggung jawab klo ada penagihan ke saya,1,negative
aplikasi kurang bagussetiap mau buka harus masuk dari awal lagidan error pas masukin password malah gak bisa masuk,2,negative
uninstal not recomended untuk verifikasi wajah sering error padahal baru masuk tahapan ke dari tahapan proses pendaftaran,1,negative
gk usah kasih limit kalau gk di setujuiusah limit kecil di tolak lgsaya dr dulu minjam berapa juta bahkan puluhan juta di bank di acc kokkrn pembayaran sy lancarkrn sekarang sy irt sekaligus jualan online shopjd gk di setujui gitugk mutuuninstal aja dehgk guna,1,negative
dear admin masak aku punya akun sejak tanggal bulan lalu udah ngajuin debit card sampai hari ini tanggal agustus belum dikirim debit cardnyapadahal aku domisili jawasedangkan banyak yang buat bulan agustus udah debit cardnyajangan pilih kasih dong aku juga pengen punya debit card line bank,1,negative
kalo sipat nya onlin dh lengkap buat verifikasi sudah ada akun gmailknp hrs video call trus hrs dtg ke kanca terdekattrus susah pula masuk video nya buang kuota aja sama waktu kecewa kita,2,negative
min aplikasi sedang dalam perbaikan kah kok login susah dan proses transaksi juga ada yg ndak bisa keterangan sistem sedang sibuk,5,positive
pertama sih oke aja tapi lamakelamaan makan sini udah gak jelas respon cs juga lambat saya sudah telepon call center sudah konfirmasi segala macam katanya akun saya kena pembatasan sementara sesudahnya saya telepon katanya nanti akan dihubungi oleh pihak kami kepada anda sudah bulan belum ada dihubungi nama pihak bank kalau tidak ada saldo di akun tersebut nggak papa mau diblokir juga saya kecewa sama cs bank terkait terima kasih semoga direspon secepatnya,1,negative
